cycle,encoder_error_cw,encoder_error_ccw
5399,16774367.0,16774346.0
5400,16774364.0,16774345.0
5401,16774357.0,16774339.0
5402,16774353.0,16774333.0
5403,16774341.0,16774323.0
5404,16774331.0,16774319.0
5405,16774327.0,16774319.0
5406,16774329.0,16774320.0
5407,16774322.0,16774318.0
5408,16774328.0,16774321.0
5409,16774328.0,16774320.0
5410,16774327.0,16774315.0
5411,16774326.0,16774316.0
5412,16774324.0,16774313.0
5413,16774311.0,16774300.0
5414,16774299.0,16774289.0
5415,16774290.0,16774289.0
5416,16774293.0,16774291.0
5417,16774294.0,16774292.0
5418,16774293.0,16774286.0
5419,16774288.0,16774288.0
5420,16774292.0,16774289.0
5421,16774289.0,16774288.0
5422,16774289.0,16774283.0
5423,16774282.0,16774282.0
5424,16774284.0,16774285.0
5425,16774290.0,16774287.0
5426,16774282.0,16774281.0
5427,16774281.0,16774282.0
5428,16774284.0,16774281.0
5429,16774283.0,16774284.0
5430,16774283.0,16774284.0
5431,16774283.0,16774283.0
5432,16774284.0,16774281.0
5433,16774284.0,16774281.0
5434,16774277.0,16774282.0
5435,16774280.0,16774282.0
5436,16774279.0,16774276.0
5437,16774273.0,16774276.0
5438,16774270.0,16774268.0
5439,16774270.0,16774269.0
5440,16774269.0,16774269.0
5441,16774263.0,16774262.0
5442,16774256.0,16774255.0
5443,16774254.0,16774256.0
5444,16774254.0,16774253.0
5445,16774249.0,16774248.0
5446,16774241.0,16774238.0
5447,16774233.0,16774233.0
5448,16774227.0,16774232.0
5449,16774223.0,16774225.0
5450,16774214.0,16774213.0
5451,16774201.0,16774200.0
5452,16774189.0,16774184.0
5453,16774180.0,16774176.0
5454,16774180.0,16774177.0
5455,16774180.0,16774177.0
5456,16774177.0,16774176.0
5457,16774179.0,16774169.0
5458,16774180.0,16774166.0
5459,16774176.0,16774157.0
5460,16774171.0,16774153.0
5461,16774166.0,16774153.0
5462,16774163.0,16774147.0
5463,16774159.0,16774143.0
5464,16774160.0,16774143.0
5465,16774157.0,16774139.0
5466,16774160.0,16774147.0
5467,16774166.0,16774148.0
5468,16774158.0,16774134.0
5469,16774152.0,16774137.0
5470,16774151.0,16774129.0
5471,16774143.0,16774124.0
5472,16774139.0,16774121.0
5473,16774132.0,16774121.0
5474,16774137.0,16774123.0
5475,16774134.0,16774120.0
5476,16774131.0,16774121.0
5477,16774125.0,16774119.0
5478,16774128.0,16774117.0
5479,16774125.0,16774117.0
5480,16774125.0,16774116.0
5481,16774125.0,16774117.0
5482,16774121.0,16774115.0
5483,16774121.0,16774113.0
5484,16774117.0,16774112.0
5485,16774118.0,16774113.0
5486,16774110.0,16774112.0
5487,16774111.0,16774112.0
5488,16774111.0,16774114.0
5489,16774109.0,16774108.0
5490,16774103.0,16774096.0
5491,16774094.0,16774088.0
5492,16774091.0,16774088.0
5493,16774087.0,16774084.0
5494,16774089.0,16774089.0
5495,16774094.0,16774087.0
5496,16774087.0,16774082.0
5497,16774089.0,16774089.0
5498,16774090.0,16774085.0
5499,16774087.0,16774080.0
5500,16774080.0,16774074.0
5501,16774072.0,16774068.0
5502,16774073.0,16774072.0
5503,16774070.0,16774069.0
5504,16774070.0,16774070.0
5505,16774071.0,16774065.0
5506,16774067.0,16774067.0
5507,16774067.0,16774066.0
5508,16774070.0,16774073.0
5509,16774076.0,16774074.0
5510,16774082.0,16774082.0
5511,16774090.0,16774090.0
5512,16774090.0,16774089.0
5513,16774096.0,16774089.0
5514,16774090.0,16774084.0
5515,16774093.0,16774092.0
5516,16774094.0,16774087.0
5517,16774087.0,16774087.0
5518,16774090.0,16774088.0
5519,16774090.0,16774088.0
5520,16774093.0,16774096.0
5521,16774101.0,16774104.0
5522,16774101.0,16774096.0
5523,16774095.0,16774095.0
5524,16774096.0,16774098.0
5525,16774104.0,16774108.0
5526,16774109.0,16774110.0
5527,16774107.0,16774108.0
5528,16774108.0,16774108.0
5529,16774105.0,16774111.0
5530,16774114.0,16774114.0
5531,16774114.0,16774114.0
5532,16774121.0,16774114.0
5533,16774114.0,16774113.0
5534,16774120.0,16774114.0
5535,16774124.0,16774116.0
5536,16774115.0,16774115.0
5537,16774116.0,16774114.0
5538,16774116.0,16774115.0
5539,16774121.0,16774115.0
5540,16774115.0,16774110.0
5541,16774103.0,16774096.0
5542,16774096.0,16774105.0
5543,16774102.0,16774096.0
5544,16774095.0,16774088.0
5545,16774094.0,16774088.0
5546,16774090.0,16774089.0
5547,16774093.0,16774088.0
5548,16774089.0,16774085.0
5549,16774086.0,16774087.0
5550,16774092.0,16774088.0
5551,16774094.0,16774099.0
5552,16774100.0,16774097.0
5553,16774096.0,16774092.0
5554,16774095.0,16774090.0
5555,16774092.0,16774092.0
5556,16774096.0,16774093.0
5557,16774103.0,16774103.0
5558,16774093.0,16774094.0
5559,16774097.0,16774097.0
5560,16774095.0,16774091.0
5561,16774093.0,16774090.0
5562,16774092.0,16774090.0
5563,16774094.0,16774090.0
5564,16774095.0,16774089.0
5565,16774092.0,16774091.0
5566,16774093.0,16774087.0
5567,16774090.0,16774090.0
5568,16774090.0,16774089.0
5569,16774089.0,16774087.0
5570,16774092.0,16774086.0
5571,16774089.0,16774091.0
5572,16774089.0,16774086.0
5573,16774091.0,16774087.0
5574,16774086.0,16774081.0
5575,16774080.0,16774074.0
5576,16774077.0,16774075.0
5577,16774072.0,16774069.0
5578,16774073.0,16774068.0
5579,16774070.0,16774063.0
5580,16774061.0,16774057.0
5581,16774060.0,16774058.0
5582,16774055.0,16774058.0
5583,16774056.0,16774052.0
5584,16774056.0,16774052.0
5585,16774054.0,16774052.0
5586,16774050.0,16774051.0
5587,16774057.0,16774054.0
5588,16774054.0,16774054.0
5589,16774057.0,16774057.0
5590,16774058.0,16774057.0
5591,16774056.0,16774051.0
5592,16774044.0,16774045.0
5593,16774048.0,16774042.0
5594,16774041.0,16774032.0
5595,16774036.0,16774031.0
5596,16774024.0,16774022.0
5597,16774023.0,16774021.0
5598,16774019.0,16774016.0
5599,16774010.0,16774004.0
5600,16774004.0,16773994.0
5601,16773995.0,16773989.0
5602,16773984.0,16773977.0
5603,16773977.0,16773970.0
5604,16773973.0,16773968.0
5605,16773974.0,16773961.0
5606,16773966.0,16773960.0
5607,16773963.0,16773954.0
5608,16773959.0,16773950.0
5609,16773954.0,16773945.0
5610,16773951.0,16773945.0
5611,16773950.0,16773950.0
5612,16773954.0,16773958.0
5613,16773956.0,16773955.0
5614,16773949.0,16773955.0
5615,16773968.0,16773954.0
5616,16773946.0,16773951.0
5617,16773946.0,16773948.0
5618,16773942.0,16773947.0
5619,16773950.0,16773945.0
5620,16773940.0,16773942.0
5621,16773942.0,16773945.0
5622,16773961.0,16773948.0
5623,16773967.0,16773951.0
5624,16773966.0,16773949.0
5625,16773964.0,16773944.0
5626,16773944.0,16773945.0
5627,16773961.0,16773944.0
5628,16773962.0,16773944.0
5629,16773962.0,16773941.0
5630,16773954.0,16773938.0
5631,16773956.0,16773939.0
5632,16773946.0,16773929.0
5633,16773941.0,16773925.0
5634,16773932.0,16773915.0
5635,16773915.0,16773907.0
5636,16773910.0,16773907.0
5637,16773905.0,16773900.0
5638,16773899.0,16773895.0
5639,16773897.0,16773888.0
5640,16773892.0,16773889.0
5641,16773894.0,16773886.0
5642,16773884.0,16773885.0
5643,16773885.0,16773879.0
5644,16773877.0,16773875.0
5645,16773874.0,16773869.0
5646,16773866.0,16773863.0
5647,16773859.0,16773857.0
5648,16773847.0,16773845.0
5649,16773836.0,16773833.0
5650,16773830.0,16773831.0
5651,16773829.0,16773826.0
5652,16773832.0,16773825.0
5653,16773832.0,16773828.0
5654,16773835.0,16773828.0
5655,16773828.0,16773823.0
5656,16773820.0,16773815.0
5657,16773814.0,16773809.0
5658,16773803.0,16773796.0
5659,16773791.0,16773791.0
5660,16773795.0,16773798.0
5661,16773798.0,16773799.0
5662,16773796.0,16773791.0
5663,16773794.0,16773793.0
5664,16773796.0,16773793.0
5665,16773797.0,16773792.0
5666,16773791.0,16773787.0
5667,16773787.0,16773780.0
5668,16773782.0,16773772.0
5669,16773780.0,16773766.0
5670,16773767.0,16773761.0
5671,16773765.0,16773764.0
5672,16773766.0,16773759.0
5673,16773759.0,16773755.0
5674,16773770.0,16773756.0
5675,16773760.0,16773744.0
5676,16773756.0,16773738.0
5677,16773742.0,16773728.0
5678,16773726.0,16773717.0
5679,16773696.0,16773701.0
5680,16773692.0,16773690.0
5681,16773682.0,16773678.0
5682,16773680.0,16773672.0
5683,16773673.0,16773665.0
5684,16773641.0,16773637.0
5685,16773634.0,16773628.0
5686,16773607.0,16773596.0
5687,16773591.0,16773580.0
5688,16773576.0,16773562.0
5689,16773574.0,16773557.0
5690,16773577.0,16773556.0
5691,16773566.0,16773548.0
5692,16773566.0,16773545.0
5693,16773562.0,16773540.0
5694,16773558.0,16773539.0
5695,16773558.0,16773540.0
5696,16773560.0,16773540.0
5697,16773552.0,16773535.0
5698,16773545.0,16773527.0
5699,16773543.0,16773524.0
5700,16773536.0,16773521.0
5701,16773525.0,16773519.0
5702,16773522.0,16773526.0
5703,16773525.0,16773518.0
5704,16773521.0,16773515.0
5705,16773515.0,16773510.0
5706,16773510.0,16773504.0
5707,16773498.0,16773497.0
5708,16773487.0,16773493.0
5709,16773488.0,16773494.0
5710,16773487.0,16773491.0
5711,16773486.0,16773489.0
5712,16773489.0,16773495.0
5713,16773498.0,16773489.0
5714,16773484.0,16773484.0
5715,16773483.0,16773485.0
5716,16773491.0,16773487.0
5717,16773492.0,16773489.0
5718,16773494.0,16773489.0
5719,16773490.0,16773489.0
5720,16773494.0,16773488.0
5721,16773486.0,16773494.0
5722,16773498.0,16773489.0
5723,16773490.0,16773482.0
5724,16773487.0,16773481.0
5725,16773479.0,16773472.0
5726,16773473.0,16773469.0
5727,16773474.0,16773466.0
5728,16773463.0,16773465.0
5729,16773466.0,16773457.0
5730,16773462.0,16773452.0
5731,16773451.0,16773443.0
5732,16773439.0,16773433.0
5733,16773429.0,16773428.0
5734,16773430.0,16773425.0
5735,16773425.0,16773420.0
5736,16773406.0,16773401.0
5737,16773392.0,16773392.0
5738,16773382.0,16773382.0
5739,16773382.0,16773379.0
5740,16773372.0,16773372.0
5741,16773369.0,16773366.0
5742,16773368.0,16773366.0
5743,16773368.0,16773361.0
5744,16773359.0,16773355.0
5745,16773352.0,16773354.0
5746,16773354.0,16773347.0
5747,16773345.0,16773346.0
5748,16773348.0,16773341.0
5749,16773352.0,16773341.0
5750,16773343.0,16773336.0
5751,16773352.0,16773337.0
5752,16773342.0,16773343.0
5753,16773345.0,16773343.0
5754,16773347.0,16773339.0
5755,16773342.0,16773338.0
5756,16773342.0,16773338.0
5757,16773344.0,16773340.0
5758,16773345.0,16773339.0
5759,16773344.0,16773340.0
5760,16773341.0,16773340.0
5761,16773344.0,16773339.0
5762,16773335.0,16773336.0
5763,16773353.0,16773344.0
5764,16773356.0,16773340.0
5765,16773348.0,16773333.0
5766,16773337.0,16773325.0
5767,16773335.0,16773322.0
5768,16773330.0,16773321.0
5769,16773332.0,16773319.0
5770,16773320.0,16773315.0
5771,16773317.0,16773312.0
5772,16773311.0,16773307.0
5773,16773305.0,16773301.0
5774,16773306.0,16773303.0
5775,16773302.0,16773299.0
5776,16773299.0,16773299.0
5777,16773294.0,16773290.0
5778,16773297.0,16773295.0
5779,16773296.0,16773290.0
5780,16773295.0,16773287.0
5781,16773290.0,16773284.0
5782,16773290.0,16773281.0
5783,16773287.0,16773282.0
5784,16773287.0,16773284.0
5785,16773290.0,16773286.0
5786,16773291.0,16773289.0
5787,16773293.0,16773291.0
5788,16773290.0,16773286.0
5789,16773289.0,16773282.0
5790,16773291.0,16773283.0
5791,16773287.0,16773279.0
5792,16773285.0,16773284.0
5793,16773288.0,16773280.0
5794,16773279.0,16773279.0
5795,16773270.0,16773270.0
5796,16773273.0,16773268.0
5797,16773272.0,16773266.0
5798,16773268.0,16773265.0
5799,16773266.0,16773264.0
5800,16773265.0,16773265.0
5801,16773272.0,16773271.0
5802,16773277.0,16773271.0
5803,16773276.0,16773274.0
5804,16773279.0,16773275.0
5805,16773279.0,16773275.0
5806,16773276.0,16773273.0
5807,16773280.0,16773275.0
5808,16773279.0,16773282.0
5809,16773288.0,16773289.0
5810,16773292.0,16773287.0
5811,16773293.0,16773290.0
5812,16773287.0,16773288.0
5813,16773288.0,16773289.0
5814,16773290.0,16773289.0
5815,16773296.0,16773298.0
5816,16773301.0,16773297.0
5817,16773300.0,16773296.0
5818,16773302.0,16773298.0
5819,16773300.0,16773299.0
5820,16773303.0,16773305.0
5821,16773303.0,16773306.0
5822,16773303.0,16773318.0
5823,16773314.0,16773326.0
5824,16773330.0,16773329.0
5825,16773327.0,16773329.0
5826,16773337.0,16773333.0
5827,16773348.0,16773334.0
5828,16773349.0,16773335.0
5829,16773347.0,16773345.0
5830,16773357.0,16773358.0
5831,16773372.0,16773367.0
5832,16773378.0,16773374.0
5833,16773386.0,16773381.0
5834,16773395.0,16773388.0
5835,16773406.0,16773403.0
5836,16773417.0,16773410.0
5837,16773422.0,16773414.0
5838,16773425.0,16773419.0
5839,16773428.0,16773432.0
5840,16773432.0,16773438.0
5841,16773436.0,16773453.0
5842,16773449.0,16773468.0
5843,16773467.0,16773488.0
5844,16773484.0,16773501.0
5845,16773499.0,16773513.0
5846,16773513.0,16773525.0
5847,16773525.0,16773529.0
5848,16773537.0,16773531.0
5849,16773546.0,16773535.0
5850,16773549.0,16773541.0
5851,16773561.0,16773551.0
5852,16773572.0,16773563.0
5853,16773584.0,16773569.0
5854,16773588.0,16773569.0
5855,16773591.0,16773576.0
5856,16773596.0,16773582.0
5857,16773601.0,16773589.0
5858,16773613.0,16773589.0
5859,16773605.0,16773590.0
5860,16773611.0,16773587.0
5861,16773605.0,16773589.0
5862,16773611.0,16773594.0
5863,16773615.0,16773600.0
5864,16773621.0,16773599.0
5865,16773618.0,16773601.0
5866,16773622.0,16773601.0
5867,16773618.0,16773601.0
5868,16773624.0,16773608.0
5869,16773632.0,16773614.0
5870,16773635.0,16773620.0
5871,16773620.0,16773611.0
5872,16773604.0,16773588.0
5873,16773611.0,16773594.0
5874,16773600.0,16773594.0
5875,16773599.0,16773594.0
5876,16773616.0,16773600.0
5877,16773606.0,16773607.0
5878,16773629.0,16773613.0
5879,16773623.0,16773619.0
5880,16773638.0,16773620.0
5881,16773624.0,16773618.0
5882,16773634.0,16773614.0
5883,16773635.0,16773614.0
5884,16773617.0,16773615.0
5885,16773634.0,16773616.0
5886,16773618.0,16773620.0
5887,16773625.0,16773617.0
5888,16773630.0,16773619.0
5889,16773623.0,16773621.0
5890,16773638.0,16773622.0
5891,16773639.0,16773620.0
5892,16773643.0,16773627.0
5893,16773630.0,16773628.0
5894,16773631.0,16773627.0
5895,16773642.0,16773625.0
5896,16773624.0,16773622.0
5897,16773625.0,16773621.0
5898,16773625.0,16773622.0
5899,16773640.0,16773622.0
5900,16773624.0,16773622.0
5901,16773637.0,16773615.0
5902,16773617.0,16773616.0
5903,16773635.0,16773614.0
5904,16773618.0,16773616.0
5905,16773637.0,16773621.0
5906,16773639.0,16773621.0
5907,16773624.0,16773622.0
5908,16773640.0,16773622.0
5909,16773639.0,16773622.0
5910,16773640.0,16773623.0
5911,16773625.0,16773622.0
5912,16773638.0,16773622.0
5913,16773642.0,16773628.0
5914,16773629.0,16773630.0
5915,16773641.0,16773626.0
5916,16773641.0,16773624.0
5917,16773630.0,16773630.0
5918,16773631.0,16773630.0
5919,16773639.0,16773630.0
5920,16773643.0,16773629.0
5921,16773643.0,16773630.0
5922,16773645.0,16773630.0
5923,16773644.0,16773631.0
5924,16773644.0,16773630.0
5925,16773647.0,16773636.0
5926,16773637.0,16773637.0
5927,16773642.0,16773630.0
5928,16773630.0,16773625.0
5929,16773630.0,16773625.0
5930,16773627.0,16773619.0
5931,16773622.0,16773614.0
5932,16773612.0,16773603.0
5933,16773607.0,16773599.0
5934,16773600.0,16773594.0
5935,16773599.0,16773594.0
5936,16773602.0,16773595.0
5937,16773615.0,16773598.0
5938,16773626.0,16773605.0
5939,16773623.0,16773610.0
5940,16773628.0,16773611.0
5941,16773629.0,16773615.0
5942,16773623.0,16773609.0
5943,16773629.0,16773616.0
5944,16773621.0,16773618.0
5945,16773630.0,16773622.0
5946,16773628.0,16773623.0
5947,16773628.0,16773617.0
5948,16773628.0,16773621.0
5949,16773630.0,16773623.0
5950,16773626.0,16773619.0
5951,16773624.0,16773619.0
5952,16773625.0,16773623.0
5953,16773631.0,16773625.0
5954,16773633.0,16773630.0
5955,16773633.0,16773629.0
5956,16773634.0,16773635.0
5957,16773641.0,16773636.0
5958,16773637.0,16773635.0
5959,16773642.0,16773636.0
5960,16773640.0,16773637.0
5961,16773637.0,16773636.0
5962,16773640.0,16773636.0
5963,16773645.0,16773642.0
5964,16773645.0,16773643.0
5965,16773642.0,16773644.0
5966,16773648.0,16773650.0
5967,16773651.0,16773651.0
5968,16773653.0,16773653.0
5969,16773656.0,16773656.0
5970,16773657.0,16773653.0
5971,16773655.0,16773653.0
5972,16773654.0,16773656.0
5973,16773657.0,16773657.0
5974,16773651.0,16773656.0
5975,16773659.0,16773656.0
5976,16773660.0,16773662.0
5977,16773666.0,16773670.0
5978,16773669.0,16773670.0
5979,16773671.0,16773671.0
5980,16773676.0,16773678.0
5981,16773677.0,16773678.0
5982,16773679.0,16773684.0
5983,16773682.0,16773684.0
5984,16773683.0,16773685.0
5985,16773684.0,16773691.0
5986,16773687.0,16773691.0
5987,16773690.0,16773698.0
5988,16773702.0,16773706.0
5989,16773710.0,16773713.0
5990,16773715.0,16773720.0
5991,16773715.0,16773721.0
5992,16773716.0,16773724.0
5993,16773725.0,16773736.0
5994,16773736.0,16773737.0
5995,16773738.0,16773739.0
5996,16773744.0,16773740.0
5997,16773751.0,16773743.0
5998,16773751.0,16773741.0
5999,16773747.0,16773741.0
6000,16773748.0,16773743.0
6001,16773760.0,16773747.0
6002,16773760.0,16773751.0
6003,16773768.0,16773749.0
6004,16773768.0,16773758.0
6005,16773772.0,16773751.0
6006,16773768.0,16773751.0
6007,16773764.0,16773745.0
6008,16773764.0,16773752.0
6009,16773771.0,16773752.0
6010,16773770.0,16773750.0
6011,16773763.0,16773748.0
6012,16773756.0,16773741.0
6013,16773756.0,16773746.0
6014,16773762.0,16773746.0
6015,16773761.0,16773745.0
6016,16773761.0,16773747.0
6017,16773762.0,16773745.0
6018,16773757.0,16773743.0
6019,16773758.0,16773747.0
6020,16773771.0,16773755.0
6021,16773773.0,16773753.0
6022,16773769.0,16773751.0
6023,16773764.0,16773747.0
6024,16773763.0,16773748.0
6025,16773769.0,16773746.0
6026,16773759.0,16773744.0
6027,16773761.0,16773747.0
6028,16773767.0,16773754.0
6029,16773777.0,16773762.0
6030,16773785.0,16773767.0
6031,16773787.0,16773774.0
6032,16773788.0,16773781.0
6033,16773790.0,16773787.0
6034,16773791.0,16773787.0
6035,16773795.0,16773794.0
6036,16773799.0,16773799.0
6037,16773798.0,16773799.0
6038,16773803.0,16773806.0
6039,16773806.0,16773806.0
6040,16773807.0,16773805.0
6041,16773803.0,16773806.0
6042,16773810.0,16773813.0
6043,16773816.0,16773821.0
6044,16773821.0,16773820.0
6045,16773824.0,16773825.0
6046,16773818.0,16773819.0
6047,16773820.0,16773826.0
6048,16773828.0,16773825.0
6049,16773824.0,16773825.0
6050,16773824.0,16773827.0
6051,16773828.0,16773832.0
6052,16773831.0,16773837.0
6053,16773839.0,16773845.0
6054,16773843.0,16773853.0
6055,16773855.0,16773857.0
6056,16773855.0,16773860.0
6057,16773860.0,16773866.0
6058,16773867.0,16773872.0
6059,16773874.0,16773879.0
6060,16773877.0,16773879.0
6061,16773884.0,16773885.0
6062,16773887.0,16773891.0
6063,16773893.0,16773894.0
6064,16773893.0,16773896.0
6065,16773902.0,16773902.0
6066,16773905.0,16773907.0
6067,16773909.0,16773907.0
6068,16773913.0,16773908.0
6069,16773905.0,16773903.0
6070,16773900.0,16773901.0
6071,16773903.0,16773908.0
6072,16773916.0,16773914.0
6073,16773922.0,16773921.0
6074,16773921.0,16773921.0
6075,16773927.0,16773927.0
