step,timestamp,encoder,SIN_P,COS_P,SIN_N,COS_N,cycle,direction,theta,alpha,angle_error
0,2025-04-16 14:44:00,-8,16301,16052,10050,10347,6,CW,-0.072,-0.08093361426085721,-0.008933614260857217
1,2025-04-16 14:44:00,601,16005,16347,10356,10043,6,CW,5.337,5.516790734046879,0.17979073404687895
2,2025-04-16 14:44:01,621,15672,16622,10682,9776,6,CW,10.925999999999998,11.146029143639396,0.22002914363939752
3,2025-04-16 14:44:01,639,15305,16869,11043,9529,6,CW,16.677,16.957048861877922,0.28004886187792266
4,2025-04-16 14:44:01,628,14938,17071,11423,9315,6,CW,22.329,22.608610468669667,0.27961046866966655
5,2025-04-16 14:44:02,632,14548,17241,11813,9145,6,CW,28.017,28.238566421411747,0.22156642141174743
6,2025-04-16 14:44:02,616,14150,17371,12203,9017,6,CW,33.561,33.73208837810688,0.17108837810688016
7,2025-04-16 14:44:02,626,13749,17454,12616,8922,6,CW,39.195,39.264553847734135,0.06955384773413442
8,2025-04-16 14:44:02,633,13334,17501,13033,8874,6,CW,44.891999999999996,44.840656838868654,-0.051343161131342185
9,2025-04-16 14:44:03,629,12913,17508,13443,8872,6,CW,50.553,50.393475718875266,-0.15952428112473171
10,2025-04-16 14:44:03,636,12501,17468,13863,8904,6,CW,56.276999999999994,55.99255985413714,-0.2844401458628525
11,2025-04-16 14:44:03,621,12106,17383,14268,8981,6,CW,61.86599999999999,61.487994812380634,-0.3780051876193582
12,2025-04-16 14:44:04,636,11701,17264,14662,9108,6,CW,67.58999999999999,67.1410569138315,-0.4489430861684838
13,2025-04-16 14:44:04,629,11317,17102,15046,9264,6,CW,73.25099999999999,72.78188136427713,-0.4691186357228645
14,2025-04-16 14:44:04,620,10964,16902,15416,9452,6,CW,78.83099999999999,78.3652823723728,-0.4657176276271855
15,2025-04-16 14:44:05,626,10613,16670,15758,9690,6,CW,84.46499999999999,84.07589768071125,-0.38910231928873884
16,2025-04-16 14:44:05,622,10286,16403,16077,9950,6,CW,90.06299999999999,89.76755788731077,-0.2954421126892157
17,2025-04-16 14:44:05,634,9993,16100,16388,10244,6,CW,95.76899999999999,95.56156101589244,-0.20743898410755435
18,2025-04-16 14:44:05,624,9725,15776,16651,10569,6,CW,101.38499999999999,101.27338027860458,-0.11161972139541376
19,2025-04-16 14:44:06,638,9477,15424,16889,10925,6,CW,107.127,107.10457590893918,-0.02242409106081311
20,2025-04-16 14:44:06,617,9285,15055,17092,11281,6,CW,112.67999999999999,112.68558974396723,0.005589743967234995
21,2025-04-16 14:44:06,631,9121,14664,17255,11669,6,CW,118.359,118.36908122819244,0.010081228192447611
22,2025-04-16 14:44:07,615,8996,14272,17367,12069,6,CW,123.89399999999999,123.90325442797712,0.009254427977126056
23,2025-04-16 14:44:07,625,8918,13856,17451,12475,6,CW,129.519,129.48488427887173,-0.034115721128273435
24,2025-04-16 14:44:07,623,8886,13436,17489,12890,6,CW,135.126,135.0411007797154,-0.08489922028459773
25,2025-04-16 14:44:07,618,8887,13023,17476,13313,6,CW,140.68800000000002,140.56453747056833,-0.12346252943169134
26,2025-04-16 14:44:08,632,8937,12599,17426,13733,6,CW,146.376,146.16075096030954,-0.2152490396904625
27,2025-04-16 14:44:08,625,9037,12181,17334,14142,6,CW,152.001,151.73704223292287,-0.26395776707713026
28,2025-04-16 14:44:08,630,9172,11776,17193,14557,6,CW,157.671,157.4146846032353,-0.2563153967647054
29,2025-04-16 14:44:09,620,9342,11387,17018,14950,6,CW,163.251,163.02039730177057,-0.2306026982294327
30,2025-04-16 14:44:09,609,9557,11015,16815,15312,6,CW,168.732,168.55824443218182,-0.17375556781817636
31,2025-04-16 14:44:09,622,9802,10660,16566,15672,6,CW,174.33,174.25952198864275,-0.07047801135726672
32,2025-04-16 14:44:10,624,10080,10331,16281,16011,6,CW,179.94600000000003,179.9937206156569,0.04772061565688546
33,2025-04-16 14:44:10,631,10396,10020,15976,16316,6,CW,185.62500000000003,185.73901336846416,0.11401336846412846
34,2025-04-16 14:44:10,611,10728,9749,15651,16589,6,CW,191.12400000000002,191.34403777376838,0.22003777376835387
35,2025-04-16 14:44:10,631,11083,9510,15284,16840,6,CW,196.80300000000003,197.08179699145694,0.2787969914569146
36,2025-04-16 14:44:11,621,11457,9302,14917,17043,6,CW,202.39200000000002,202.6573501222308,0.26535012223078525
37,2025-04-16 14:44:11,625,11853,9133,14534,17216,6,CW,208.01700000000002,208.25955160624915,0.24255160624912264
38,2025-04-16 14:44:11,609,12239,9009,14138,17349,6,CW,213.49800000000002,213.68637009764348,0.1883700976434568
39,2025-04-16 14:44:12,619,12643,8925,13734,17438,6,CW,219.06900000000002,219.14829443320116,0.0792944332011416
40,2025-04-16 14:44:12,625,13067,8876,13325,17482,6,CW,224.69400000000002,224.7069324288043,0.012932428804276697
41,2025-04-16 14:44:12,622,13474,8878,12911,17497,6,CW,230.29200000000003,230.17051538418704,-0.12148461581298875
42,2025-04-16 14:44:12,628,13885,8921,12496,17463,6,CW,235.94400000000002,235.71331856197807,-0.2306814380219464
43,2025-04-16 14:44:13,613,14291,9000,12106,17380,6,CW,241.461,241.16677111196168,-0.294228888038333
44,2025-04-16 14:44:13,629,14686,9122,11705,17264,6,CW,247.122,246.7694375203487,-0.3525624796513114
45,2025-04-16 14:44:13,633,15070,9294,11315,17105,6,CW,252.81900000000002,252.47111272265582,-0.3478872773441992
46,2025-04-16 14:44:14,609,15434,9487,10962,16907,6,CW,258.3,258.0257696794248,-0.2742303205752137
47,2025-04-16 14:44:14,620,15782,9721,10616,16677,6,CW,263.88,263.720194655416,-0.15980534458401507
48,2025-04-16 14:44:14,620,16100,9992,10287,16422,6,CW,269.46,269.4152747031751,-0.044725296824879024
49,2025-04-16 14:44:15,630,16402,10289,9990,16118,6,CW,275.13,275.2121695245229,0.08216952452289661
50,2025-04-16 14:44:15,622,16674,10614,9725,15795,6,CW,280.728,280.9565571191917,0.22855711919169153
51,2025-04-16 14:44:15,635,16910,10973,9476,15445,6,CW,286.443,286.80397939620684,0.3609793962068579
52,2025-04-16 14:44:15,619,17107,11339,9277,15080,6,CW,292.014,292.4415635563038,0.42756355630376675
53,2025-04-16 14:44:16,627,17277,11723,9119,14690,6,CW,297.657,298.1166193739779,0.4596193739779437
54,2025-04-16 14:44:16,613,17393,12116,8988,14301,6,CW,303.174,303.62382525503347,0.44982525503348825
55,2025-04-16 14:44:16,630,17470,12532,8906,13889,6,CW,308.844,309.2573549715754,0.4133549715754157
56,2025-04-16 14:44:17,629,17515,12948,8870,13461,6,CW,314.505,314.89772976409773,0.3927297640977372
57,2025-04-16 14:44:17,621,17509,13360,8870,13051,6,CW,320.094,320.34136573478816,0.24736573478816126
58,2025-04-16 14:44:17,637,17451,13787,8914,12631,6,CW,325.827,325.9705538674492,0.1435538674492136
59,2025-04-16 14:44:17,628,17363,14196,9010,12212,6,CW,331.479,331.5554437908756,0.07644379087560083
60,2025-04-16 14:44:18,636,17229,14603,9145,11802,6,CW,337.203,337.21040490830046,0.007404908300486568
61,2025-04-16 14:44:18,624,17047,14995,9309,11419,6,CW,342.81899999999996,342.78617911456746,-0.032820885432499836
62,2025-04-16 14:44:18,613,16842,15362,9516,11048,6,CW,348.33599999999996,348.3400788605653,0.004078860565357445
63,2025-04-16 14:44:19,637,16599,15715,9767,10685,6,CW,354.06899999999996,354.0579362747154,-0.01106372528454358
64,2025-04-16 14:44:19,628,16315,16050,10041,10358,6,CW,359.72099999999995,359.753830105162,0.03283010516207696
0,2025-04-16 14:44:22,-14,16302,16056,10047,10349,6,CCW,359.59499999999997,359.9110327879718,0.3160327879718352
1,2025-04-16 14:44:22,-599,16574,15737,9779,10666,6,CCW,354.20399999999995,354.4193979704223,0.21539797042237296
2,2025-04-16 14:44:22,-637,16830,15375,9532,11021,6,CCW,348.47099999999995,348.6600296865446,0.18902968654464303
3,2025-04-16 14:44:23,-617,17039,15008,9317,11400,6,CCW,342.91799999999995,343.0211908776355,0.1031908776355408
4,2025-04-16 14:44:23,-620,17210,14628,9147,11785,6,CCW,337.33799999999997,337.51653974157244,0.17853974157247876
5,2025-04-16 14:44:23,-635,17357,14217,9012,12188,6,CCW,331.623,331.85561913696284,0.2326191369628532
6,2025-04-16 14:44:24,-629,17449,13802,8919,12607,6,CCW,325.962,326.23152611397154,0.26952611397155124
7,2025-04-16 14:44:24,-635,17497,13384,8866,13030,6,CCW,320.247,320.64048524324875,0.39348524324873324
8,2025-04-16 14:44:24,-619,17510,12966,8868,13439,6,CCW,314.676,315.1614791744068,0.4854791744068052
9,2025-04-16 14:44:25,-637,17476,12541,8905,13864,6,CCW,308.943,309.4884865631186,0.5454865631186294
10,2025-04-16 14:44:25,-625,17391,12138,8981,14277,6,CCW,303.318,303.93028238386813,0.6122823838681484
11,2025-04-16 14:44:25,-628,17273,11736,9105,14674,6,CCW,297.666,298.3230540454602,0.6570540454601996
12,2025-04-16 14:44:25,-606,17122,11355,9268,15048,6,CCW,292.212,292.804464921453,0.5924649214530291
13,2025-04-16 14:44:26,-628,16919,10990,9462,15422,6,CCW,286.56,287.1172551161713,0.5572551161712909
14,2025-04-16 14:44:26,-634,16682,10635,9701,15775,6,CCW,280.854,281.3109380302137,0.4569380302137347
15,2025-04-16 14:44:26,-620,16423,10305,9973,16093,6,CCW,275.274,275.5938513986762,0.3198513986761782
16,2025-04-16 14:44:27,-635,16119,10003,10271,16398,6,CCW,269.559,269.75285303287956,0.19385303287953093
17,2025-04-16 14:44:27,-617,15794,9739,10588,16664,6,CCW,264.00600000000003,264.0655203281315,0.05952032813149799
18,2025-04-16 14:44:27,-623,15451,9497,10939,16891,6,CCW,258.399,258.35054218073617,-0.04845781926383097
19,2025-04-16 14:44:27,-623,15087,9292,11304,17092,6,CCW,252.792,252.67474545141437,-0.11725454858563467
20,2025-04-16 14:44:28,-613,14704,9133,11674,17253,6,CCW,247.275,247.13139201287095,-0.14360798712905876
21,2025-04-16 14:44:28,-624,14313,9006,12070,17371,6,CCW,241.659,241.56987438017094,-0.08912561982904776
22,2025-04-16 14:44:28,-612,13918,8917,12471,17448,6,CCW,236.15099999999998,236.10846354665782,-0.042536453342165714
23,2025-04-16 14:44:29,-628,13499,8878,12878,17492,6,CCW,230.499,230.55855130368852,0.05955130368852224
24,2025-04-16 14:44:29,-620,13083,8876,13288,17486,6,CCW,224.91899999999998,225.05970534242147,0.1407053424214837
25,2025-04-16 14:44:29,-635,12672,8916,13710,17434,6,CCW,219.20399999999998,219.5006546725981,0.29665467259812317
26,2025-04-16 14:44:30,-617,12264,9001,14110,17351,6,CCW,213.65099999999998,214.04228223222037,0.3912822322203908
27,2025-04-16 14:44:30,-605,11863,9129,14504,17226,6,CCW,208.206,208.53889004923508,0.3328900492350897
28,2025-04-16 14:44:30,-612,11487,9285,14887,17053,6,CCW,202.69799999999998,203.0906560637427,0.3926560637427201
29,2025-04-16 14:44:30,-626,11112,9487,15263,16848,6,CCW,197.064,197.46856661442348,0.4045666144234872
30,2025-04-16 14:44:31,-641,10741,9733,15618,16609,6,CCW,191.295,191.7275350745964,0.4325350745964158
31,2025-04-16 14:44:31,-612,10414,10000,15951,16330,6,CCW,185.78699999999998,186.09862051144523,0.3116205114452555
32,2025-04-16 14:44:31,-637,10101,10307,16269,16019,6,CCW,180.05399999999997,180.29502840661382,0.24102840661385017
33,2025-04-16 14:44:32,-621,9816,10640,16543,15694,6,CCW,174.46499999999997,174.62557257260232,0.16057257260234792
34,2025-04-16 14:44:32,-618,9561,10998,16795,15334,6,CCW,168.90299999999996,168.85855177241547,-0.04444822758449618
35,2025-04-16 14:44:32,-622,9354,11363,17010,14958,6,CCW,163.30499999999995,163.2660543383081,-0.038945661691855094
36,2025-04-16 14:44:32,-615,9178,11752,17183,14575,6,CCW,157.76999999999995,157.70950953855345,-0.060490461446505606
37,2025-04-16 14:44:33,-624,9036,12158,17320,14170,6,CCW,152.15399999999994,152.08264850727574,-0.07135149272420449
38,2025-04-16 14:44:33,-623,8944,12570,17422,13749,6,CCW,146.54699999999994,146.46384469958866,-0.08315530041127772
39,2025-04-16 14:44:33,-620,8890,12995,17474,13327,6,CCW,140.96699999999993,140.84261301599446,-0.12438698400546855
40,2025-04-16 14:44:34,-626,8876,13414,17480,12917,6,CCW,135.33299999999994,135.36518545966624,0.03218545966629449
41,2025-04-16 14:44:34,-633,8914,13834,17450,12490,6,CCW,129.63599999999994,129.7308176626318,0.09481766263186842
42,2025-04-16 14:44:34,-622,8996,14243,17376,12079,6,CCW,124.03799999999994,124.17038095310136,0.13238095310141773
43,2025-04-16 14:44:35,-623,9110,14647,17250,11690,6,CCW,118.43099999999994,118.62254925878278,0.19154925878284246
44,2025-04-16 14:44:35,-616,9268,15031,17095,11305,6,CCW,112.88699999999994,113.03572578008198,0.14872578008203163
45,2025-04-16 14:44:35,-620,9473,15395,16902,10937,6,CCW,107.30699999999995,107.40208023328057,0.0950802332806262
46,2025-04-16 14:44:35,-637,9705,15755,16661,10589,6,CCW,101.57399999999994,101.61892573131252,0.04492573131257416
47,2025-04-16 14:44:36,-622,9967,16082,16395,10268,6,CCW,95.97599999999994,95.92476899971615,-0.05123100028379213
48,2025-04-16 14:44:36,-638,10273,16382,16097,9961,6,CCW,90.23399999999994,90.08110711859666,-0.15289288140327528
49,2025-04-16 14:44:36,-621,10594,16648,15776,9700,6,CCW,84.64499999999994,84.40894970200065,-0.23605029799928445
50,2025-04-16 14:44:37,-629,10935,16890,15422,9470,6,CCW,78.98399999999994,78.67520293918886,-0.3087970608110737
51,2025-04-16 14:44:37,-623,11302,17086,15066,9269,6,CCW,73.37699999999994,73.05813847209663,-0.3188615279033087
52,2025-04-16 14:44:37,-624,11685,17247,14686,9107,6,CCW,67.76099999999994,67.43280377364772,-0.3281962263522189
53,2025-04-16 14:44:37,-630,12073,17377,14284,8993,6,CCW,62.09099999999994,61.838730283648545,-0.2522697163513925
54,2025-04-16 14:44:38,-622,12472,17459,13880,8907,6,CCW,56.49299999999994,56.31062156475309,-0.1823784352468465
55,2025-04-16 14:44:38,-636,12893,17497,13470,8865,6,CCW,50.76899999999994,50.709220613512,-0.059779386487939234
56,2025-04-16 14:44:38,-631,13306,17501,13049,8875,6,CCW,45.08999999999994,45.13390939206096,0.04390939206101763
57,2025-04-16 14:44:39,-636,13718,17458,12630,8922,6,CCW,39.36599999999994,39.564853764162024,0.1988537641620809
58,2025-04-16 14:44:39,-625,14128,17369,12229,9004,6,CCW,33.74099999999994,34.05883711684254,0.31783711684259686
59,2025-04-16 14:44:39,-623,14526,17244,11829,9135,6,CCW,28.133999999999943,28.504603943525012,0.37060394352506876
60,2025-04-16 14:44:40,-623,14904,17085,11440,9305,6,CCW,22.526999999999944,22.98139229350329,0.4543922935033464
61,2025-04-16 14:44:40,-630,15286,16875,11068,9506,6,CCW,16.856999999999942,17.304615102367393,0.4476151023674504
62,2025-04-16 14:44:40,-636,15650,16633,10708,9753,6,CCW,11.132999999999942,11.53425812383125,0.4012581238313082
63,2025-04-16 14:44:40,-618,15974,16369,10371,10029,6,CCW,5.570999999999943,5.9011674260147515,0.33016742601480864
64,2025-04-16 14:44:41,-642,16290,16059,10057,10337,6,CCW,-0.2070000000000567,0.08175022772985585,0.28875022772991255
0,2025-04-16 14:44:45,-9,16307,16049,10053,10347,7,CW,-0.08099999999999999,-0.1482672547324455,-0.06726725473244552
1,2025-04-16 14:44:45,603,15998,16353,10351,10050,7,CW,5.345999999999999,5.483825495208464,0.13782549520846477
2,2025-04-16 14:44:46,620,15673,16619,10685,9772,7,CW,10.925999999999998,11.123262734622813,0.1972627346228144
3,2025-04-16 14:44:46,639,15313,16865,11048,9522,7,CW,16.677,16.91360162068696,0.23660162068696167
4,2025-04-16 14:44:46,627,14934,17074,11417,9319,7,CW,22.32,22.558660615602605,0.23866061560260476
5,2025-04-16 14:44:47,632,14544,17242,11812,9144,7,CW,28.008,28.227411817877567,0.21941181787756747
6,2025-04-16 14:44:47,616,14156,17365,12207,9012,7,CW,33.552,33.684291380903915,0.132291380903915
7,2025-04-16 14:44:47,627,13745,17458,12610,8928,7,CW,39.195,39.21696717160364,0.02196717160364159
8,2025-04-16 14:44:47,635,13327,17504,13029,8876,7,CW,44.91,44.828706816343754,-0.08129318365624272
9,2025-04-16 14:44:48,626,12923,17504,13446,8865,7,CW,50.544,50.31360371480025,-0.23039628519974542
10,2025-04-16 14:44:48,636,12505,17467,13860,8907,7,CW,56.267999999999994,55.91878104223042,-0.34921895776957257
11,2025-04-16 14:44:48,625,12098,17387,14262,8985,7,CW,61.892999999999994,61.46927955087665,-0.42372044912334417
12,2025-04-16 14:44:49,634,11707,17260,14667,9100,7,CW,67.59899999999999,67.09330383770634,-0.5056961622936456
13,2025-04-16 14:44:49,628,11324,17098,15050,9262,7,CW,73.25099999999999,72.73689039116061,-0.5141096088393766
14,2025-04-16 14:44:49,620,10956,16906,15409,9459,7,CW,78.83099999999999,78.34851374413023,-0.4824862558697589
15,2025-04-16 14:44:49,624,10614,16669,15758,9684,7,CW,84.44699999999999,84.0160948932525,-0.4309051067474883
16,2025-04-16 14:44:50,623,10294,16401,16081,9945,7,CW,90.05399999999999,89.69869897902521,-0.3553010209747782
17,2025-04-16 14:44:50,634,9987,16104,16379,10250,7,CW,95.75999999999999,95.52201394803643,-0.23798605196355993
18,2025-04-16 14:44:50,624,9721,15780,16651,10567,7,CW,101.37599999999999,101.21996257362389,-0.15603742637610196
19,2025-04-16 14:44:51,639,9485,15420,16895,10918,7,CW,107.127,107.04219065187357,-0.08480934812642715
20,2025-04-16 14:44:51,617,9282,15060,17086,11287,7,CW,112.67999999999999,112.64399615710386,-0.03600384289613601
21,2025-04-16 14:44:51,630,9118,14670,17248,11671,7,CW,118.35,118.2948624190334,-0.05513758096660126
22,2025-04-16 14:44:52,616,9002,14270,17375,12062,7,CW,123.89399999999999,123.83373297979301,-0.06026702020697883
23,2025-04-16 14:44:52,625,8920,13857,17449,12477,7,CW,129.519,129.44614695261396,-0.07285304738604736
24,2025-04-16 14:44:52,623,8879,13439,17482,12898,7,CW,135.126,135.0325785419734,-0.09342145802659729
25,2025-04-16 14:44:52,619,8890,13019,17481,13306,7,CW,140.697,140.50253675710832,-0.19446324289168615
26,2025-04-16 14:44:53,631,8941,12595,17429,13731,7,CW,146.376,146.13292947554243,-0.24307052445757904
27,2025-04-16 14:44:53,623,9030,12187,17329,14150,7,CW,151.983,151.70524778954052,-0.2777522104594823
28,2025-04-16 14:44:53,632,9169,11773,17197,14555,7,CW,157.671,157.3646841204138,-0.30631587958617956
29,2025-04-16 14:44:54,616,9346,11386,17023,14941,7,CW,163.215,162.92961207507813,-0.2853879249218778
30,2025-04-16 14:44:54,613,9553,11019,16810,15319,7,CW,168.732,168.53886182057727,-0.19313817942273204
31,2025-04-16 14:44:54,621,9799,10663,16564,15674,7,CW,174.321,174.2116590685739,-0.10934093142608958
32,2025-04-16 14:44:54,624,10086,10327,16290,16004,7,CW,179.937,179.92829756208107,-0.008702437918941541
33,2025-04-16 14:44:55,629,10394,10022,15974,16319,7,CW,185.598,185.7069459633724,0.10894596337237772
34,2025-04-16 14:44:55,614,10720,9754,15645,16592,7,CW,191.12400000000002,191.2904246819528,0.16642468195277615
35,2025-04-16 14:44:55,630,11088,9506,15293,16835,7,CW,196.794,197.0216279707796,0.22762797077959362
36,2025-04-16 14:44:56,621,11460,9303,14918,17046,7,CW,202.383,202.64177400726135,0.25877400726133715
37,2025-04-16 14:44:56,625,11844,9137,14525,17219,7,CW,208.008,208.2254679409665,0.21746794096648614
38,2025-04-16 14:44:56,610,12242,9008,14141,17345,7,CW,213.49800000000002,213.65075896446922,0.1527589644692
39,2025-04-16 14:44:57,619,12648,8921,13738,17436,7,CW,219.06900000000002,219.12611299086768,0.0571129908676653
40,2025-04-16 14:44:57,626,13058,8880,13319,17489,7,CW,224.703,224.65772495775366,-0.045275042246345265
41,2025-04-16 14:44:57,619,13471,8879,12914,17493,7,CW,230.274,230.10295097616068,-0.1710490238393163
42,2025-04-16 14:44:57,632,13893,8917,12501,17455,7,CW,235.962,235.70776544573937,-0.2542345542606199
43,2025-04-16 14:44:58,612,14286,9003,12096,17383,7,CW,241.47,241.16962754907038,-0.30037245092961484
44,2025-04-16 14:44:58,628,14682,9126,11704,17263,7,CW,247.12199999999999,246.73175526909864,-0.39024473090134393
45,2025-04-16 14:44:58,623,15071,9286,11326,17102,7,CW,252.72899999999998,252.36459244781676,-0.3644075521832235
46,2025-04-16 14:44:59,615,15430,9488,10961,16913,7,CW,258.264,257.95935888021785,-0.30464111978216124
